Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Observer,Visit,ID_Method,Distance_Metre,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,Sheet,Previously_Obs,Start_DateTime,End_DateTime,Interval_Min,Time_of_Day,Observation_Duration_Min,Season,Month
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Fish Crow,Corvus Ossifragus,179737.0,87112.0,Ficr,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,3.75,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,90935.0,Wbnu,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,8.75,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,1.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,6.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,1.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Great Crested Flycatcher,Myiarchus Crinitus,178309.0,85791.0,Gcfl,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,1.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,75.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,3.75,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Cedar Waxwing,Bombycilla Cedrorum,178532.0,88296.0,Cedw,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,3.75,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,75.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,1.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,3.75,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,3.75,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Wood Thrush,Hylocichla Mustelina,179777.0,87156.0,Woth,True,True,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,1.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,Amgo,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,1.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,75.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,1.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,75.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,6.25,Morning,10.0,Summer,May
Choh,Choh 8,Choh-0380,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,21.1000003814697,76.5999984741211,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 08:35:00,2018-05-21 08:45:00,3.75,Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Baltimore Oriole,Icterus Galbula,179083.0,93655.0,Baor,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,6.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,75.0,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,Cach,False,True,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,8.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Cedar Waxwing,Bombycilla Cedrorum,178532.0,88296.0,Cedw,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,75.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,8.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Yellow-Throated Vireo,Vireo Flavifrons,179009.0,93573.0,Ytvi,False,True,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,8.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0262,Forest,2018,2018-05-21,Kimberly Serno,1,Singing,25.0,False,Undetermined,Louisiana Waterthrush,Parkesia Motacilla,950009.0,773814.0,Lowa,False,True,19.8999996185303,78.1999969482422,Partly Cloudy,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-21 07:54:00,2018-05-21 08:04:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Visualization,75.0,False,Male,Wood Duck,Aix Sponsa,175122.0,77836.0,Wodu,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Visualization,25.0,False,Undetermined,House Finch,Haemorhous Mexicanus,Unknown,926917.0,Hofi,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,8.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Visualization,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,6.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,6.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Common Yellowthroat,Geothlypis Trichas,178944.0,92708.0,Coye,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Visualization,51.42229491373228,True,Undetermined,Wood Duck,Aix Sponsa,175122.0,77836.0,Wodu,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,89102.0,Ybcu,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Blue Jay,Cyanocitta Cristata,179680.0,86252.0,Blja,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,6.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Visualization,51.42229491373228,True,Undetermined,Green Heron,Butorides Virescens,174793.0,84438.0,Grhe,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,6.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,25.0,False,Undetermined,American Robin,Turdus Migratorius,179759.0,87136.0,Amro,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Visualization,25.0,False,Undetermined,American Robin,Turdus Migratorius,179759.0,87136.0,Amro,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,8.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0002,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Cedar Waxwing,Bombycilla Cedrorum,178532.0,88296.0,Cedw,False,False,18.3999996185303,83.0999984741211,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 06:36:00,2018-05-20 06:46:00,8.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Swainson'S Thrush,Catharus Ustulatus,179788.0,87168.0,Swth,False,False,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Scarlet Tanager,Piranga Olivacea,179883.0,88071.0,Scta,False,True,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,25.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Belted Kingfisher,Ceryle Alcyon,178119.0,83980.0,Beki,False,True,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Great Crested Flycatcher,Myiarchus Crinitus,178309.0,85791.0,Gcfl,False,False,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,8.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,3.75,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Calling,75.0,False,Undetermined,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,1.25,Early Morning,10.0,Summer,May
Choh,Choh 7,Choh-0006,Forest,2018,2018-05-20,Elizabeth Oswald,1,Singing,75.0,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,84936.0,Dowo,False,True,17.2999992370605,90.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Forest,Choh,False,2018-05-20 07:13:00,2018-05-20 07:23:00,8.75,Early Morning,10.0,Summer,May
